Sentiment,OnChain,Buy_Thresh,Sell_Thresh,Stop_Loss,Take_Profit,Trailing,Trail_Decay,Return_Pct,BH_Return,Max_DD,Sharpe,Trades,Final_Eq,Duration_Sec
True,True,0.6,0.4,0.05,0.3,True,0.05,-31.91010871400377,428.1307268139334,-49.141273028540375,-0.5446788519204752,265,6808.989128599623,23.2
True,True,0.6,0.4,0.05,0.25,True,0.1,-31.91010871400377,428.1307268139334,-49.141273028540375,-0.5446788519204752,265,6808.989128599623,23.3
True,True,0.6,0.4,0.1,0.15,True,0.05,-31.91010871400377,428.1307268139334,-49.141273028540375,-0.5446788519204752,265,6808.989128599623,23.1
True,True,0.6,0.4,0.05,0.5,True,0.1,-31.91010871400377,428.1307268139334,-49.141273028540375,-0.5446788519204752,265,6808.989128599623,21.8
True,True,0.55,0.4,0.15,0.5,True,0.15,-31.936227758124936,428.10798256258397,-40.076108980263626,-0.5253343475974571,286,6806.377224187507,20.7
True,True,0.55,0.4,0.15,0.35,True,0.15,-31.945677836249924,428.03011639629085,-40.076108980263626,-0.5255360322408268,286,6805.432216375008,20.2
True,True,0.6,0.4,0.1,0.15,True,0.15,-31.984642691816507,428.1307268139334,-49.879989811358506,-0.5438199017064642,263,6801.535730818349,23.3
True,True,0.6,0.4,0.1,0.15,True,0.1,-32.21613492187509,428.1307268139334,-49.894988430067386,-0.5486838447384325,264,6778.386507812491,22.2
True,True,0.55,0.4,0.15,0.5,True,0.1,-32.5839581834571,428.11305772610825,-41.533097872328106,-0.5390499041209115,289,6741.60418165429,18.7
True,True,0.55,0.4,0.15,0.35,True,0.1,-32.58929068345709,428.06850906850667,-41.533097872328106,-0.5391651271424972,289,6741.070931654292,21.1
True,True,0.55,0.4,0.15,0.5,True,0.05,-32.963851135937325,428.10798256258397,-40.66475379795123,-0.5488972617011925,289,6703.614886406268,19.6
True,True,0.55,0.4,0.15,0.35,True,0.05,-32.97317176093732,428.03011639629085,-40.66475379795123,-0.5491007600553692,289,6702.682823906268,20.7
True,True,0.55,0.4,0.05,0.5,False,0.05,-34.015283352539086,428.07508798418627,-50.2291205174206,-0.6043464990024267,301,6598.471664746092,21.0
True,True,0.55,0.4,0.05,0.5,False,0.1,-34.015283352539086,428.16089584154963,-50.2291205174206,-0.6043464990024267,301,6598.471664746092,20.1
True,True,0.55,0.4,0.05,0.5,False,0.15,-34.015283352539086,428.07508798418627,-50.2291205174206,-0.6043464990024267,301,6598.471664746092,20.5
True,True,0.55,0.4,0.15,0.5,False,0.15,-34.24286165316403,428.11305772610825,-37.734181290689314,-0.579342674834057,297,6575.713834683597,19.1
True,True,0.55,0.4,0.15,0.5,False,0.05,-34.24286165316403,428.11305772610825,-37.734181290689314,-0.579342674834057,297,6575.713834683597,21.0
True,True,0.55,0.4,0.15,0.5,False,0.1,-34.24286165316403,428.03011639629085,-37.734181290689314,-0.579342674834057,297,6575.713834683597,21.1
True,True,0.6,0.4,0.1,0.35,False,0.1,-34.32649377796864,428.1307268139334,-42.48643960915616,-0.6607836244710318,270,6567.350622203136,22.8
True,True,0.6,0.4,0.1,0.35,False,0.05,-34.32649377796864,428.1307268139334,-42.48643960915616,-0.6607836244710318,270,6567.350622203136,19.9
True,True,0.6,0.4,0.1,0.35,False,0.15,-34.32649377796864,428.1307268139334,-42.48643960915616,-0.6607836244710318,270,6567.350622203136,19.2
True,True,0.55,0.4,0.15,0.3,False,0.05,-36.248288981523515,428.12823622442613,-46.303420959794884,-0.6526911814488477,305,6375.171101847648,20.8
True,True,0.55,0.4,0.15,0.3,False,0.15,-36.248288981523515,428.1128697570889,-46.303420959794884,-0.6526911814488477,305,6375.171101847648,20.9
True,True,0.55,0.4,0.15,0.3,False,0.1,-36.248288981523515,428.12823622442613,-46.303420959794884,-0.6526911814488477,305,6375.171101847648,19.1
True,True,0.55,0.4,0.15,0.25,False,0.05,-36.40725684597667,428.0821368224143,-46.44130553893996,-0.6564734853417125,305,6359.274315402333,19.8
True,True,0.55,0.4,0.15,0.25,False,0.1,-36.40725684597667,428.10074575533656,-46.44130553893996,-0.6564734853417125,305,6359.274315402333,19.0
True,True,0.55,0.4,0.15,0.25,False,0.15,-36.40725684597667,428.0821368224143,-46.44130553893996,-0.6564734853417125,305,6359.274315402333,20.5
True,True,0.6,0.4,0.05,0.5,False,0.1,-36.826298487382935,428.1307268139334,-45.18021221480344,-0.6727805086285285,274,6317.370151261706,24.2
True,True,0.6,0.4,0.05,0.5,False,0.15,-36.826298487382935,428.1307268139334,-45.18021221480344,-0.6727805086285285,274,6317.370151261706,23.9
True,True,0.6,0.4,0.05,0.5,False,0.05,-36.826298487382935,428.1307268139334,-45.18021221480344,-0.6727805086285285,274,6317.370151261706,23.7
True,True,0.55,0.4,0.15,0.15,True,0.15,-36.993552121875034,428.12823622442613,-54.89916568692017,-0.6559969447675253,285,6300.644787812496,19.6
True,True,0.55,0.4,0.15,0.3,True,0.15,-36.99665993437504,428.10074575533656,-54.89916568692017,-0.6560725659991483,285,6300.334006562496,20.3
True,True,0.55,0.4,0.15,0.25,True,0.15,-37.00030430937503,428.06850906850667,-54.89916568692017,-0.6561612383565347,285,6299.969569062497,19.7
True,True,0.65,0.4,0.15,0.3,False,0.05,-37.00827583701181,427.96240055704624,-46.47589624374964,-0.7600499351281593,246,6299.172416298819,21.0
True,True,0.65,0.4,0.15,0.3,False,0.15,-37.00827583701181,427.96240055704624,-46.47589624374964,-0.7600499351281593,246,6299.172416298819,21.9
True,True,0.65,0.4,0.15,0.3,False,0.1,-37.00827583701181,427.96240055704624,-46.47589624374964,-0.7600499351281593,246,6299.172416298819,19.9
True,True,0.65,0.4,0.15,0.25,False,0.1,-37.391833556504004,428.21366814375085,-46.669876063639585,-0.7716110847863904,247,6260.816644349599,22.1
True,True,0.65,0.4,0.15,0.25,False,0.15,-37.391833556504004,428.21366814375085,-46.669876063639585,-0.7716110847863904,247,6260.816644349599,22.0
True,True,0.65,0.4,0.15,0.25,False,0.05,-37.391833556504004,428.21366814375085,-46.669876063639585,-0.7716110847863904,247,6260.816644349599,24.1
True,True,0.55,0.4,0.15,0.35,False,0.15,-37.61180168296894,428.06850906850667,-47.44139867241216,-0.686189187250792,304,6238.8198317031065,19.4
True,True,0.55,0.4,0.15,0.35,False,0.1,-37.61180168296894,428.06850906850667,-47.44139867241216,-0.686189187250792,304,6238.8198317031065,21.1
True,True,0.55,0.4,0.15,0.35,False,0.05,-37.61180168296894,428.06850906850667,-47.44139867241216,-0.686189187250792,304,6238.8198317031065,20.8
True,True,0.55,0.4,0.1,0.5,False,0.1,-37.932896446855544,428.0520617793078,-47.63447526018256,-0.6847898473266166,302,6206.710355314445,20.1
True,True,0.55,0.4,0.1,0.5,False,0.05,-37.932896446855544,428.0520617793078,-47.63447526018256,-0.6847898473266166,302,6206.710355314445,17.7
True,True,0.55,0.4,0.1,0.5,False,0.15,-37.932896446855544,428.0520617793078,-47.63447526018256,-0.6847898473266166,302,6206.710355314445,15.9
True,True,0.55,0.4,0.1,0.5,True,0.15,-38.34013402595704,428.2013561729791,-57.915663354924305,-0.6825777519143149,286,6165.986597404296,17.1
True,True,0.55,0.4,0.1,0.15,True,0.15,-38.362465744707045,427.99783271720617,-57.915663354924305,-0.6831317424363528,286,6163.753425529296,15.4
True,True,0.55,0.4,0.1,0.3,True,0.15,-38.36273386970704,427.9953891199538,-57.915663354924305,-0.6831383925888594,286,6163.726613029296,20.1
True,True,0.55,0.4,0.1,0.35,True,0.15,-38.36510058845705,427.9738196749758,-57.915663354924305,-0.6831970916198528,286,6163.489941154296,20.2
True,True,0.55,0.4,0.1,0.25,True,0.15,-38.369746369707045,427.9314796533523,-57.915663354924305,-0.6833123085576458,286,6163.0253630292955,19.5
True,True,0.55,0.4,0.1,0.5,True,0.1,-38.407560319394726,428.2013561729791,-57.86551713625199,-0.6839959705825437,287,6159.243968060528,15.7
True,True,0.55,0.4,0.15,0.15,True,0.1,-38.416439381894726,428.12043551012044,-57.86551713625199,-0.68421650274683,287,6158.3560618105275,18.3
True,True,0.55,0.4,0.15,0.3,True,0.1,-38.41726953814473,428.1128697570889,-57.86551713625199,-0.6842371198517716,287,6158.273046185527,19.5
True,True,0.55,0.4,0.1,0.15,True,0.1,-38.41765625689473,428.10934533797484,-57.86551713625199,-0.6842467239909177,287,6158.234374310527,17.1
True,True,0.6,0.4,0.15,0.3,True,0.15,-38.41837597111349,428.1307268139334,-53.19633184392687,-0.7208998169819584,257,6158.162402888651,19.7
True,True,0.6,0.4,0.15,0.15,True,0.15,-38.41837597111349,428.1307268139334,-53.19633184392687,-0.7208998169819584,257,6158.162402888651,20.8
True,True,0.6,0.4,0.15,0.25,True,0.15,-38.41837597111349,428.1307268139334,-53.19633184392687,-0.7208998169819584,257,6158.162402888651,18.3
True,True,0.55,0.4,0.15,0.25,True,0.1,-38.42064172564473,428.0821368224143,-57.86551713625199,-0.684320865749761,287,6157.935827435527,20.5
True,True,0.55,0.4,0.1,0.3,True,0.1,-38.43016016314473,427.9953891199538,-57.86551713625199,-0.6845572226597668,287,6156.983983685527,20.2
True,True,0.55,0.4,0.1,0.35,True,0.1,-38.43252688189473,427.9738196749758,-57.86551713625199,-0.6846159856508478,287,6156.747311810527,19.8
True,True,0.55,0.4,0.1,0.25,True,0.1,-38.43717266314473,427.9314796533523,-57.86551713625199,-0.6847313281025036,287,6156.282733685527,19.8
True,True,0.55,0.4,0.1,0.5,True,0.05,-39.256911863261976,428.2013561729791,-57.544480542408884,-0.7090669616206425,287,6074.308813673802,16.0
True,True,0.55,0.4,0.15,0.15,True,0.05,-39.26481342576197,428.12823622442613,-57.544480542408884,-0.7092675013056917,287,6073.518657423802,19.2
True,True,0.55,0.4,0.1,0.15,True,0.05,-39.26685483201198,428.10934533797484,-57.544480542408884,-0.7093193066960696,287,6073.314516798802,16.4
True,True,0.55,0.4,0.15,0.3,True,0.05,-39.26778412888698,428.10074575533656,-57.544480542408884,-0.7093428890676825,287,6073.221587111302,20.8
True,True,0.55,0.4,0.15,0.25,True,0.05,-39.27126772263698,428.06850906850667,-57.544480542408884,-0.7094312869609836,287,6072.873227736302,19.7
True,True,0.55,0.4,0.1,0.3,True,0.05,-39.27916928513698,427.9953891199538,-57.544480542408884,-0.7096317708099362,287,6072.083071486302,21.1
True,True,0.55,0.4,0.1,0.35,True,0.05,-39.28150014451198,427.9738196749758,-57.544480542408884,-0.7096909050883505,287,6071.849985548802,20.8
True,True,0.55,0.4,0.1,0.25,True,0.05,-39.28607553513698,427.9314796533523,-57.544480542408884,-0.7098069756894316,287,6071.392446486302,19.4
True,True,0.55,0.4,0.1,0.3,False,0.15,-39.55244708181639,427.99783271720617,-49.89068253480885,-0.7289314945958215,309,6044.755291818361,19.9
True,True,0.55,0.4,0.1,0.25,False,0.05,-39.55244708181639,427.9314796533523,-49.89068253480885,-0.7289314945958215,309,6044.755291818361,19.6
True,True,0.55,0.4,0.1,0.3,False,0.05,-39.55244708181639,427.99783271720617,-49.89068253480885,-0.7289314945958215,309,6044.755291818361,18.1
True,True,0.55,0.4,0.1,0.25,False,0.15,-39.55244708181639,427.9314796533523,-49.89068253480885,-0.7289314945958215,309,6044.755291818361,20.6
True,True,0.55,0.4,0.1,0.25,False,0.1,-39.55244708181639,427.9314796533523,-49.89068253480885,-0.7289314945958215,309,6044.755291818361,18.9
True,True,0.55,0.4,0.1,0.3,False,0.1,-39.55244708181639,427.99783271720617,-49.89068253480885,-0.7289314945958215,309,6044.755291818361,16.8
True,True,0.65,0.4,0.15,0.15,False,0.05,-39.72300416882806,427.8618371316586,-48.88914153131784,-0.8456616107723425,249,6027.6995831171935,21.2
True,True,0.65,0.4,0.15,0.15,False,0.15,-39.72300416882806,427.8618371316586,-48.88914153131784,-0.8456616107723425,249,6027.6995831171935,19.3
True,True,0.65,0.4,0.15,0.15,False,0.1,-39.72300416882806,427.8618371316586,-48.88914153131784,-0.8456616107723425,249,6027.6995831171935,23.0
True,True,0.65,0.4,0.1,0.3,False,0.15,-39.952503070585955,427.81771140435063,-49.84373007147781,-0.833058805809829,249,6004.749692941405,21.8
True,True,0.6,0.4,0.1,0.5,True,0.05,-40.32382955716804,428.1307268139334,-52.83805742729015,-0.783837052613837,262,5967.617044283196,20.9
True,True,0.6,0.4,0.15,0.3,True,0.05,-40.32382955716804,428.1307268139334,-52.83805742729015,-0.783837052613837,262,5967.617044283196,20.5
True,True,0.6,0.4,0.1,0.35,True,0.05,-40.32382955716804,428.1307268139334,-52.83805742729015,-0.783837052613837,262,5967.617044283196,19.8
True,True,0.6,0.4,0.15,0.25,True,0.05,-40.32382955716804,428.1307268139334,-52.83805742729015,-0.783837052613837,262,5967.617044283196,18.3
True,True,0.6,0.4,0.1,0.25,True,0.05,-40.32382955716804,428.1307268139334,-52.83805742729015,-0.783837052613837,262,5967.617044283196,20.4
True,True,0.6,0.4,0.15,0.15,True,0.05,-40.32382955716804,428.1307268139334,-52.83805742729015,-0.783837052613837,262,5967.617044283196,20.1
True,True,0.6,0.4,0.1,0.3,True,0.05,-40.32382955716804,428.1307268139334,-52.83805742729015,-0.783837052613837,262,5967.617044283196,22.9
True,True,0.65,0.4,0.1,0.25,False,0.1,-40.474924181640745,427.81367007043326,-50.14708450088803,-0.8477708287942932,250,5952.5075818359255,20.7
True,True,0.65,0.4,0.1,0.25,False,0.05,-40.474924181640745,427.87048370655174,-50.14708450088803,-0.8477708287942932,250,5952.5075818359255,19.5
True,True,0.65,0.4,0.1,0.25,False,0.15,-40.474924181640745,427.87048370655174,-50.14708450088803,-0.8477708287942932,250,5952.5075818359255,18.3
True,True,0.55,0.4,0.1,0.35,False,0.1,-40.79724829283201,427.88613212741814,-50.92076945605971,-0.7615091682072159,307,5920.275170716799,20.5
True,True,0.55,0.4,0.1,0.35,False,0.05,-40.79724829283201,427.88613212741814,-50.92076945605971,-0.7615091682072159,307,5920.275170716799,20.4
True,True,0.55,0.4,0.1,0.35,False,0.15,-40.79724829283201,427.88613212741814,-50.92076945605971,-0.7615091682072159,307,5920.275170716799,19.4
True,True,0.6,0.4,0.1,0.35,True,0.15,-41.089404181913935,428.1307268139334,-54.281345606612064,-0.8027224358464295,260,5891.059581808607,19.8
True,True,0.6,0.4,0.1,0.5,True,0.15,-41.089404181913935,428.1307268139334,-54.281345606612064,-0.8027224358464295,260,5891.059581808607,20.7
