Sentiment,OnChain,Buy_Thresh,Sell_Thresh,Stop_Loss,Take_Profit,Trailing,Trail_Decay,Return_Pct,BH_Return,Max_DD,Sharpe,Trades,Final_Eq,Duration_Sec
True,True,0.6,0.4,0.1,0.35,True,0.1,-32.21613492187509,428.1307268139334,-49.894988430067386,-0.5486838447384325,264,6778.386507812491,23.1
True,True,0.6,0.4,0.15,0.3,True,0.1,-32.21613492187509,428.1307268139334,-49.894988430067386,-0.5486838447384325,264,6778.386507812491,22.2
True,True,0.6,0.4,0.15,0.35,True,0.1,-32.21613492187509,428.1307268139334,-49.894988430067386,-0.5486838447384325,264,6778.386507812491,25.3
True,True,0.6,0.4,0.15,0.5,True,0.1,-32.21613492187509,428.1307268139334,-49.894988430067386,-0.5486838447384325,264,6778.386507812491,23.1
True,True,0.65,0.4,0.05,0.25,True,0.1,-32.49651742564465,428.7389475685092,-53.46457893742311,-0.61246714051639,233,6750.348257435535,22.3
True,True,0.65,0.4,0.05,0.35,True,0.1,-32.49904305064465,428.7178480460797,-53.46457893742311,-0.6125294076983057,233,6750.095694935535,26.7
True,True,0.65,0.4,0.05,0.5,True,0.1,-32.500128675644646,428.708778540893,-53.46457893742311,-0.6125561720682726,233,6749.987132435535,25.3
True,True,0.65,0.4,0.15,0.25,False,0.1,-32.75504716078119,428.49397694395515,-51.26252520344987,-0.6784290496616685,230,6724.495283921881,22.5
True,True,0.65,0.4,0.15,0.3,False,0.1,-32.75918716078118,428.4593906443825,-51.26252520344987,-0.6785413986883239,230,6724.081283921882,22.3
True,True,0.65,0.4,0.05,0.5,False,0.1,-33.78748252425794,428.7178480460797,-51.55295626124925,-0.6866234032940535,235,6621.251747574206,25.1
True,True,0.6,0.4,0.15,0.5,False,0.1,-33.90853865158212,428.1307268139334,-43.63692157424921,-0.6044145581512919,270,6609.146134841788,23.8
True,True,0.65,0.4,0.1,0.25,True,0.1,-34.213966289531335,428.61860040382805,-55.22219687880403,-0.6534120318724307,231,6578.603371046866,23.4
True,True,0.65,0.4,0.1,0.35,True,0.1,-34.213966289531335,428.61860040382805,-55.22219687880403,-0.6534120318724307,231,6578.603371046866,23.4
True,True,0.65,0.4,0.1,0.5,True,0.1,-34.21784355515634,428.5857528176851,-55.22219687880403,-0.6535106026970687,231,6578.215644484366,28.5
True,True,0.65,0.4,0.1,0.3,True,0.1,-34.22103855515635,428.5586852788891,-55.22219687880403,-0.6535918228944971,231,6577.896144484365,23.6
True,True,0.65,0.4,0.1,0.15,True,0.1,-34.22103855515635,428.5586852788891,-55.22219687880403,-0.6535918228944971,231,6577.896144484365,26.8
True,True,0.65,0.4,0.15,0.3,True,0.1,-34.228676602031335,428.49397694395515,-55.22219687880403,-0.6537859696004741,231,6577.132339796866,23.3
True,True,0.65,0.4,0.15,0.25,True,0.1,-34.228676602031335,428.49397694395515,-55.22219687880403,-0.6537859696004741,231,6577.132339796866,27.0
True,True,0.65,0.4,0.15,0.5,True,0.1,-34.22948089890634,428.4871630670013,-55.22219687880403,-0.6538064118471661,231,6577.051910109366,24.1
True,True,0.65,0.4,0.15,0.35,True,0.1,-34.22948089890634,428.4871630670013,-55.22219687880403,-0.6538064118471661,231,6577.051910109366,23.6
True,True,0.65,0.4,0.15,0.15,True,0.1,-34.23275910203134,428.4593906443825,-55.22219687880403,-0.6538897283309998,231,6576.724089796866,24.8
True,True,0.65,0.4,0.15,0.35,False,0.1,-34.356064132851685,428.4871630670013,-52.43411542539239,-0.7212581915742837,230,6564.393586714831,24.7
True,True,0.65,0.4,0.05,0.25,False,0.1,-34.57128381863278,428.7389475685092,-52.751013552294125,-0.7185819126377274,236,6542.871618136722,21.3
True,True,0.65,0.4,0.1,0.5,False,0.1,-34.69913984482418,428.61860040382805,-53.36167606700263,-0.7083284526993168,232,6530.0860155175815,23.9
True,True,0.65,0.4,0.1,0.25,False,0.1,-36.03416962767586,428.61860040382805,-54.42077158862939,-0.7570826163863851,233,6396.583037232414,21.2
True,True,0.65,0.4,0.1,0.3,False,0.1,-36.04104267455086,428.5586852788891,-54.42077158862939,-0.7572786867946352,233,6395.895732544914,20.2
True,True,0.65,0.4,0.05,0.35,False,0.1,-36.11342667355484,428.7178480460797,-53.87718770498382,-0.7608021650530185,236,6388.657332644516,22.1
True,True,0.6,0.4,0.05,0.5,False,0.1,-36.826298487382935,428.1307268139334,-45.18021221480344,-0.6727805086285285,274,6317.370151261706,22.1
True,True,0.6,0.4,0.1,0.5,False,0.1,-36.980287715507934,428.1307268139334,-45.92962986034483,-0.6735509150827054,272,6301.971228449207,24.9
True,True,0.65,0.4,0.1,0.35,False,0.1,-37.58453681857418,428.61860040382805,-55.51507112351742,-0.8009669096587508,233,6241.546318142582,25.8
True,True,0.65,0.4,0.05,0.3,True,0.1,-38.464197140234376,428.1307268139334,-53.87035306725084,-0.7894573064742451,236,6153.580285976563,20.5
True,True,0.65,0.4,0.05,0.15,True,0.1,-38.464197140234376,428.1307268139334,-53.87035306725084,-0.7894573064742451,236,6153.580285976563,17.5
True,True,0.65,0.4,0.15,0.15,False,0.1,-39.608276976992215,428.5857528176851,-56.38380972779673,-0.8761512276847562,231,6039.172302300778,26.6
True,True,0.55,0.4,0.05,0.5,False,0.1,-39.8762202713281,428.1307268139334,-47.9439749621693,-0.7182827031415192,307,6012.37797286719,20.9
True,True,0.65,0.4,0.1,0.15,False,0.1,-42.527234510371244,428.708778540893,-59.20675055858035,-0.9525864763671203,234,5747.2765489628755,26.0
True,True,0.75,0.4,0.05,0.15,False,0.1,-43.81088716025393,428.1307268139334,-51.822077932675946,-1.0808025284267184,184,5618.911283974608,22.0
True,True,0.75,0.4,0.05,0.3,False,0.1,-43.81088716025393,428.1307268139334,-51.822077932675946,-1.0808025284267184,184,5618.911283974608,21.8
True,True,0.75,0.4,0.05,0.25,False,0.1,-43.81088716025393,428.1307268139334,-51.822077932675946,-1.0808025284267184,184,5618.911283974608,24.1
True,True,0.7,0.4,0.05,0.25,True,0.1,-45.12872335966808,428.1307268139334,-54.3275360424083,-1.0054780206616927,212,5487.127664033192,18.9
True,True,0.7,0.4,0.05,0.3,True,0.1,-45.12872335966808,428.1307268139334,-54.3275360424083,-1.0054780206616927,212,5487.127664033192,18.7
True,True,0.7,0.4,0.05,0.35,True,0.1,-45.12872335966808,428.1307268139334,-54.3275360424083,-1.0054780206616927,212,5487.127664033192,19.8
True,True,0.7,0.4,0.05,0.5,True,0.1,-45.12872335966808,428.1307268139334,-54.3275360424083,-1.0054780206616927,212,5487.127664033192,20.0
True,True,0.7,0.4,0.05,0.15,True,0.1,-45.12872335966808,428.1307268139334,-54.3275360424083,-1.0054780206616927,212,5487.127664033192,18.9
True,True,0.7,0.4,0.1,0.5,True,0.1,-46.54211312703128,428.1307268139334,-55.975697170211944,-1.0516115807309765,211,5345.788687296872,19.4
True,True,0.7,0.4,0.1,0.25,True,0.1,-46.54211312703128,428.1307268139334,-55.975697170211944,-1.0516115807309765,211,5345.788687296872,18.8
True,True,0.7,0.4,0.1,0.3,True,0.1,-46.54211312703128,428.1307268139334,-55.975697170211944,-1.0516115807309765,211,5345.788687296872,20.0
True,True,0.7,0.4,0.15,0.25,True,0.1,-46.54211312703128,428.1307268139334,-55.975697170211944,-1.0516115807309765,211,5345.788687296872,19.3
True,True,0.7,0.4,0.1,0.15,True,0.1,-46.54211312703128,428.1307268139334,-55.975697170211944,-1.0516115807309765,211,5345.788687296872,17.9
True,True,0.7,0.4,0.15,0.35,True,0.1,-46.54211312703128,428.1307268139334,-55.975697170211944,-1.0516115807309765,211,5345.788687296872,22.9
True,True,0.7,0.4,0.15,0.5,True,0.1,-46.54211312703128,428.1307268139334,-55.975697170211944,-1.0516115807309765,211,5345.788687296872,16.6
True,True,0.7,0.4,0.15,0.3,True,0.1,-46.54211312703128,428.1307268139334,-55.975697170211944,-1.0516115807309765,211,5345.788687296872,18.5
True,True,0.7,0.4,0.15,0.15,True,0.1,-46.54211312703128,428.1307268139334,-55.975697170211944,-1.0516115807309765,211,5345.788687296872,19.0
True,True,0.7,0.4,0.1,0.35,True,0.1,-46.54211312703128,428.1307268139334,-55.975697170211944,-1.0516115807309765,211,5345.788687296872,17.7
True,True,0.75,0.4,0.05,0.35,True,0.1,-48.58190593978527,428.1307268139334,-50.56970643885417,-1.2483402931874155,178,5141.809406021473,24.7
True,True,0.75,0.4,0.05,0.5,True,0.1,-48.58190593978527,428.1307268139334,-50.56970643885417,-1.2483402931874155,178,5141.809406021473,22.9
True,True,0.65,0.4,0.05,0.15,False,0.1,-50.01426530302733,428.1307268139334,-60.02857602132574,-1.2752454286696613,244,4998.573469697268,17.9
True,True,0.75,0.4,0.15,0.15,True,0.1,-50.04997918908217,428.1307268139334,-51.97616736612514,-1.3050612709434866,178,4995.002081091783,21.8
True,True,0.75,0.4,0.1,0.3,True,0.1,-50.04997918908217,428.1307268139334,-51.97616736612514,-1.3050612709434866,178,4995.002081091783,22.1
True,True,0.75,0.4,0.15,0.3,True,0.1,-50.04997918908217,428.1307268139334,-51.97616736612514,-1.3050612709434866,178,4995.002081091783,19.9
True,True,0.75,0.4,0.1,0.5,True,0.1,-50.04997918908217,428.1307268139334,-51.97616736612514,-1.3050612709434866,178,4995.002081091783,21.1
True,True,0.75,0.4,0.1,0.35,True,0.1,-50.04997918908217,428.1307268139334,-51.97616736612514,-1.3050612709434866,178,4995.002081091783,19.7
True,True,0.75,0.4,0.15,0.35,True,0.1,-50.04997918908217,428.1307268139334,-51.97616736612514,-1.3050612709434866,178,4995.002081091783,22.1
True,True,0.75,0.4,0.15,0.25,True,0.1,-50.04997918908217,428.1307268139334,-51.97616736612514,-1.3050612709434866,178,4995.002081091783,21.1
True,True,0.75,0.4,0.1,0.15,True,0.1,-50.04997918908217,428.1307268139334,-51.97616736612514,-1.3050612709434866,178,4995.002081091783,21.9
True,True,0.75,0.4,0.1,0.25,True,0.1,-50.04997918908217,428.1307268139334,-51.97616736612514,-1.3050612709434866,178,4995.002081091783,21.7
True,True,0.75,0.4,0.15,0.5,True,0.1,-50.04997918908217,428.1307268139334,-51.97616736612514,-1.3050612709434866,178,4995.002081091783,21.6
True,True,0.75,0.4,0.05,0.15,True,0.1,-50.279689465410115,428.1307268139334,-55.41146115287135,-1.2722705846098594,184,4972.031053458988,21.6
True,True,0.75,0.4,0.05,0.3,True,0.1,-50.279689465410115,428.1307268139334,-55.41146115287135,-1.2722705846098594,184,4972.031053458988,27.0
True,True,0.75,0.4,0.05,0.25,True,0.1,-50.279689465410115,428.1307268139334,-55.41146115287135,-1.2722705846098594,184,4972.031053458988,23.9
True,True,0.65,0.4,0.05,0.3,False,0.1,-50.430408941699156,428.1307268139334,-59.19408370993142,-1.285857835963094,243,4956.959105830085,19.9
True,True,0.7,0.4,0.05,0.15,False,0.1,-52.333881241699444,428.1307268139334,-61.26330882812414,-1.3808906895656252,219,4766.611875830055,18.0
True,True,0.7,0.4,0.15,0.15,False,0.1,-52.4679262766406,428.1307268139334,-61.14367931076708,-1.403906888296191,215,4753.20737233594,20.5
True,True,0.7,0.4,0.05,0.5,False,0.1,-52.61352828216802,428.1307268139334,-59.30730535804108,-1.3433788139849725,218,4738.647171783198,19.1
True,True,0.7,0.4,0.05,0.3,False,0.1,-52.777646593203144,428.1307268139334,-60.881489869305696,-1.393677218273872,218,4722.235340679686,17.9
True,True,0.7,0.4,0.15,0.3,False,0.1,-52.77885235230482,428.1307268139334,-60.65917669610974,-1.4100718805866783,214,4722.114764769519,19.2
True,True,0.7,0.4,0.15,0.5,False,0.1,-52.82249355884776,428.1307268139334,-59.2627705728358,-1.3666326180493638,214,4717.750644115224,19.2
True,True,0.7,0.4,0.05,0.25,False,0.1,-52.8802805823438,428.1307268139334,-60.82445571389864,-1.3981969523300601,218,4711.971941765621,18.1
True,True,0.7,0.4,0.15,0.25,False,0.1,-52.91566261468758,428.1307268139334,-60.630980974236046,-1.4169311863011573,214,4708.433738531242,17.9
True,True,0.75,0.4,0.15,0.15,False,0.1,-53.43651083183597,428.1307268139334,-54.2541762466344,-1.593500342529888,179,4656.348916816403,19.9
True,True,0.75,0.4,0.15,0.3,False,0.1,-53.48804185167973,428.1307268139334,-54.19771899781802,-1.5951440445879703,178,4651.195814832026,20.4
True,True,0.7,0.4,0.1,0.15,False,0.1,-53.63751212923831,428.1307268139334,-62.75174442542546,-1.4336801043935348,217,4636.248787076169,18.7
True,True,0.75,0.4,0.15,0.25,False,0.1,-53.680687900390645,428.1307268139334,-54.24771243325763,-1.6042412421393788,178,4631.931209960936,21.4
True,True,0.7,0.4,0.1,0.5,False,0.1,-53.89229275517583,428.1307268139334,-60.83369625477071,-1.394006667282768,216,4610.770724482417,18.7
True,True,0.7,0.4,0.1,0.3,False,0.1,-53.923399717714936,428.1307268139334,-62.23799111100581,-1.4411149668890608,216,4607.660028228506,18.4
True,True,0.7,0.4,0.1,0.25,False,0.1,-54.13957973271488,428.1307268139334,-62.26763405274349,-1.449835699623497,216,4586.042026728512,19.4
True,True,0.75,0.4,0.15,0.5,False,0.1,-54.64655556021489,428.1307268139334,-55.20203830222893,-1.6496026914859625,178,4535.344443978511,21.2
True,True,0.75,0.4,0.1,0.15,False,0.1,-55.30324646039059,428.1307268139334,-56.12484309966148,-1.6614448186107522,180,4469.675353960942,23.2
True,True,0.75,0.4,0.05,0.5,False,0.1,-55.32602342427738,428.1307268139334,-55.8741588951805,-1.665421247917117,179,4467.397657572262,23.5
True,True,0.75,0.4,0.1,0.3,False,0.1,-55.35681843949216,428.1307268139334,-56.083005476910564,-1.663336320452692,179,4464.318156050784,23.8
True,True,0.75,0.4,0.1,0.25,False,0.1,-55.43945886343745,428.1307268139334,-55.9968260560945,-1.6690639444319824,179,4456.054113656255,21.3
True,True,0.7,0.4,0.05,0.35,False,0.1,-55.60851514294933,428.1307268139334,-61.15680328117444,-1.5463856109696867,217,4439.148485705066,22.0
True,True,0.7,0.4,0.15,0.35,False,0.1,-55.85657844535168,428.1307268139334,-61.129587887921964,-1.5785528805905369,213,4414.342155464832,18.8
True,True,0.75,0.4,0.1,0.5,False,0.1,-56.43681985474609,428.1307268139334,-56.97323445607063,-1.7154630034757845,179,4356.318014525391,21.3
True,True,0.75,0.4,0.15,0.35,False,0.1,-56.590449502851705,428.1307268139334,-57.120819455629544,-1.7934348647556435,177,4340.955049714829,24.1
True,True,0.7,0.4,0.1,0.35,False,0.1,-56.91531465265625,428.1307268139334,-62.69896127271832,-1.6058552457213622,215,4308.468534734376,19.7
True,True,0.75,0.4,0.05,0.35,False,0.1,-56.96828866371102,428.1307268139334,-57.48945781055603,-1.7896155580514013,178,4303.171133628898,23.6
True,True,0.75,0.4,0.1,0.35,False,0.1,-58.260800926836076,428.1307268139334,-58.7702514366237,-1.858932348810964,178,4173.919907316393,21.3
