Sentiment,OnChain,Buy_Thresh,Sell_Thresh,Stop_Loss,Take_Profit,Trailing,Trail_Decay,Return_Pct,BH_Return,Max_DD,Sharpe,Trades,Final_Eq,Duration_Sec
True,True,0.55,0.4,0.05,0.25,True,0.1,-21.264518213242,428.5586852788891,-43.24471067320438,-0.31573681769766526,279,7873.5481786758,24.4
True,True,0.55,0.4,0.1,0.15,True,0.05,-21.265886181992,428.5490048743892,-43.24471067320438,-0.3157606853934989,279,7873.4113818008,21.1
True,True,0.55,0.4,0.1,0.25,True,0.05,-21.273403369491998,428.4958096418944,-43.24471067320438,-0.3158918429467701,279,7872.6596630508,18.8
True,True,0.55,0.4,0.05,0.35,True,0.05,-21.273662353866985,428.49397694395515,-43.24471067320438,-0.3158963616584478,279,7872.6337646133015,23.7
True,True,0.55,0.4,0.05,0.5,True,0.1,-21.27462524449199,428.4871630670013,-43.24471067320438,-0.31591316201580166,279,7872.537475550801,24.1
True,True,0.55,0.4,0.05,0.5,True,0.05,-21.27462524449199,428.4871630670013,-43.24471067320438,-0.31591316201580166,279,7872.537475550801,23.1
True,True,0.55,0.4,0.05,0.35,True,0.1,-21.27854985386699,428.4593906443825,-43.24471067320438,-0.3159816382646697,279,7872.145014613301,22.4
True,True,0.55,0.4,0.1,0.15,True,0.15,-22.28920772029289,428.5490048743892,-45.1949187632068,-0.33292821116840526,276,7771.079227970711,18.9
True,True,0.55,0.4,0.1,0.25,True,0.15,-22.29663647029289,428.4958096418944,-45.1949187632068,-0.3330597720724423,276,7770.336352970711,18.5
True,True,0.55,0.4,0.1,0.15,True,0.1,-22.705877171796736,428.5490048743892,-45.30792012768482,-0.340539719036949,277,7729.412282820326,18.9
True,True,0.55,0.4,0.1,0.25,True,0.1,-22.71321748429673,428.4958096418944,-45.30792012768482,-0.34067072800810844,277,7728.678251570327,19.3
True,True,0.55,0.4,0.1,0.3,True,0.1,-22.713301781171722,428.49519874258135,-45.30792012768482,-0.34067223253265183,277,7728.669821882828,19.4
True,True,0.55,0.4,0.15,0.15,True,0.15,-22.79572144277345,428.7313818154777,-49.615644194377815,-0.35481923464570325,279,7720.427855722655,18.1
True,True,0.55,0.4,0.15,0.25,True,0.15,-22.804079802148454,428.67080879897077,-49.615644194377815,-0.3549742488521759,279,7719.592019785155,18.8
True,True,0.55,0.4,0.15,0.3,True,0.15,-22.855436052148452,428.2986301405269,-49.615644194377815,-0.3559266905579218,279,7714.456394785155,20.2
True,True,0.55,0.4,0.15,0.5,True,0.15,-22.881555114648457,428.10934533797484,-49.615644194377815,-0.3564110799758011,279,7711.844488535155,17.7
True,True,0.55,0.4,0.15,0.35,True,0.15,-22.886282224023454,428.07508798418627,-49.615644194377815,-0.3564987455539902,279,7711.371777597655,20.6
True,True,0.55,0.4,0.15,0.5,False,0.15,-24.754007889648474,428.07508798418627,-42.42244966970509,-0.4072897424339262,296,7524.599211035153,18.5
True,True,0.55,0.4,0.15,0.5,False,0.05,-24.754007889648474,428.07508798418627,-42.42244966970509,-0.4072897424339262,296,7524.599211035153,18.3
True,True,0.55,0.4,0.15,0.5,False,0.1,-24.754007889648474,428.07508798418627,-42.42244966970509,-0.4072897424339262,296,7524.599211035153,19.4
True,True,0.55,0.4,0.05,0.15,False,0.15,-26.09587581132799,428.7389475685092,-44.43195420721238,-0.44456688445629416,301,7390.412418867201,18.1
True,True,0.55,0.4,0.15,0.15,True,0.05,-26.32508221259763,428.7313818154777,-50.96281584210374,-0.4195198396128733,285,7367.491778740237,18.2
True,True,0.55,0.4,0.15,0.25,True,0.05,-26.333037759472628,428.67080879897077,-50.96281584210374,-0.41967585316648043,285,7366.696224052737,17.9
True,True,0.55,0.4,0.1,0.5,True,0.05,-26.349331509472623,428.5467492461562,-50.96281584210374,-0.419995371591039,285,7365.066849052738,19.8
True,True,0.55,0.4,0.1,0.35,True,0.05,-26.355811978222626,428.49740737855944,-50.96281584210374,-0.4201224479557672,285,7364.418802177737,19.7
True,True,0.55,0.4,0.1,0.3,True,0.05,-26.356102056347623,428.49519874258135,-50.96281584210374,-0.42012813607143334,285,7364.389794365237,22.7
True,True,0.55,0.4,0.15,0.3,True,0.05,-26.381919009472632,428.2986301405269,-50.96281584210374,-0.4206343560141332,285,7361.808099052737,19.3
True,True,0.55,0.4,0.15,0.5,True,0.05,-26.40677932197263,428.10934533797484,-50.96281584210374,-0.42112177583670024,285,7359.322067802737,18.5
True,True,0.55,0.4,0.15,0.35,True,0.05,-26.41127861884763,428.07508798418627,-50.96281584210374,-0.42120998610642235,285,7358.872138115237,21.5
True,True,0.65,0.4,0.05,0.25,False,0.1,-26.826989648359223,427.6590655519634,-50.42430807390459,-0.49750619873137236,249,7317.301035164078,20.4
True,True,0.65,0.4,0.05,0.25,False,0.05,-26.826989648359223,427.6590655519634,-50.42430807390459,-0.49750619873137236,249,7317.301035164078,20.1
True,True,0.65,0.4,0.05,0.3,False,0.15,-26.826989648359223,427.7918186719261,-50.42430807390459,-0.49750619873137236,249,7317.301035164078,20.6
True,True,0.65,0.4,0.05,0.25,False,0.15,-26.826989648359223,427.8056343948532,-50.42430807390459,-0.49750619873137236,249,7317.301035164078,19.6
True,True,0.65,0.4,0.05,0.3,False,0.05,-26.826989648359223,427.7918186719261,-50.42430807390459,-0.49750619873137236,249,7317.301035164078,19.5
True,True,0.65,0.4,0.05,0.3,False,0.1,-26.826989648359223,427.7918186719261,-50.42430807390459,-0.49750619873137236,249,7317.301035164078,19.3
True,True,0.55,0.4,0.05,0.5,False,0.1,-26.89654304578129,428.49397694395515,-40.23565414895521,-0.4491166482739252,295,7310.345695421871,26.8
True,True,0.55,0.4,0.05,0.5,False,0.15,-26.89654304578129,428.4871630670013,-40.23565414895521,-0.4491166482739252,295,7310.345695421871,21.4
True,True,0.55,0.4,0.05,0.5,False,0.05,-26.89654304578129,428.4871630670013,-40.23565414895521,-0.4491166482739252,295,7310.345695421871,23.7
True,True,0.55,0.4,0.1,0.5,False,0.05,-27.283912398847733,428.55365710761976,-46.10507443801425,-0.45308512449454846,298,7271.608760115227,20.0
True,True,0.55,0.4,0.1,0.5,False,0.1,-27.283912398847733,428.55365710761976,-46.10507443801425,-0.45308512449454846,298,7271.608760115227,20.9
True,True,0.55,0.4,0.1,0.5,False,0.15,-27.283912398847733,428.55365710761976,-46.10507443801425,-0.45308512449454846,298,7271.608760115227,20.4
True,True,0.55,0.4,0.15,0.15,True,0.1,-27.314688463300545,428.7313818154777,-52.8171525267815,-0.43774840301901347,283,7268.5311536699455,21.1
True,True,0.55,0.4,0.15,0.25,True,0.1,-27.314688463300545,428.7313818154777,-52.8171525267815,-0.43774840301901347,283,7268.5311536699455,17.5
True,True,0.55,0.4,0.15,0.3,True,0.1,-27.336406588300544,428.5639014191779,-52.8171525267815,-0.43818072902347105,283,7266.359341169946,19.8
True,True,0.55,0.4,0.1,0.5,True,0.1,-27.33863080705054,428.5467492461562,-52.8171525267815,-0.4382250026372243,283,7266.136919294946,21.3
True,True,0.55,0.4,0.1,0.5,True,0.15,-27.33863080705054,428.5467492461562,-52.8171525267815,-0.4382250026372243,283,7266.136919294946,20.5
True,True,0.55,0.4,0.1,0.35,True,0.1,-27.34502924455055,428.49740737855944,-52.8171525267815,-0.43835236279720535,283,7265.497075544945,19.6
True,True,0.55,0.4,0.1,0.35,True,0.15,-27.34502924455055,428.49740737855944,-52.8171525267815,-0.43835236279720535,283,7265.497075544945,20.0
True,True,0.55,0.4,0.1,0.3,True,0.15,-27.34531565080054,428.49519874258135,-52.8171525267815,-0.4383580636010082,283,7265.468434919946,19.7
True,True,0.65,0.4,0.05,0.35,False,0.05,-27.363231139765475,427.85507024695966,-50.79864302160229,-0.5095575515459957,248,7263.676886023452,19.4
True,True,0.65,0.4,0.05,0.35,False,0.1,-27.363231139765475,427.85507024695966,-50.79864302160229,-0.5095575515459957,248,7263.676886023452,20.5
True,True,0.65,0.4,0.05,0.35,False,0.15,-27.363231139765475,427.7535669764749,-50.79864302160229,-0.5095575515459957,248,7263.676886023452,18.5
True,True,0.55,0.4,0.15,0.35,True,0.1,-27.38866658830055,428.16089584154963,-52.8171525267815,-0.43922086750214795,283,7261.133341169945,19.5
True,True,0.55,0.4,0.15,0.5,True,0.1,-27.399793775800546,428.07508798418627,-52.8171525267815,-0.4394423036648247,283,7260.0206224199455,18.0
True,True,0.55,0.4,0.1,0.15,False,0.05,-27.4463467222462,428.43791518391424,-46.43345148922615,-0.47133228303010416,298,7255.36532777538,19.0
True,True,0.55,0.4,0.1,0.15,False,0.1,-27.4463467222462,428.43791518391424,-46.43345148922615,-0.47133228303010416,298,7255.36532777538,21.1
True,True,0.55,0.4,0.1,0.15,False,0.15,-27.4463467222462,428.43791518391424,-46.43345148922615,-0.47133228303010416,298,7255.36532777538,18.5
True,True,0.65,0.4,0.1,0.3,False,0.15,-29.029195387168,427.86865100861246,-52.26017794773635,-0.5476549351468597,247,7097.0804612832,18.2
True,True,0.65,0.4,0.1,0.25,False,0.15,-29.029195387168,427.88110395614876,-52.26017794773635,-0.5476549351468597,247,7097.0804612832,21.8
True,True,0.65,0.4,0.1,0.3,False,0.05,-29.029195387168,427.86865100861246,-52.26017794773635,-0.5476549351468597,247,7097.0804612832,17.2
True,True,0.65,0.4,0.1,0.3,False,0.1,-29.029195387168,427.88110395614876,-52.26017794773635,-0.5476549351468597,247,7097.0804612832,21.5
True,True,0.65,0.4,0.1,0.25,False,0.05,-29.029195387168,427.88110395614876,-52.26017794773635,-0.5476549351468597,247,7097.0804612832,19.6
True,True,0.65,0.4,0.1,0.25,False,0.1,-29.029195387168,427.8168655437633,-52.26017794773635,-0.5476549351468597,247,7097.0804612832,20.0
True,True,0.6,0.4,0.15,0.15,False,0.05,-29.338314829140526,428.1403602261785,-35.158677617764724,-0.4875850761034195,280,7066.168517085947,20.8
True,True,0.6,0.4,0.15,0.15,False,0.15,-29.338314829140526,428.24651572989376,-35.158677617764724,-0.4875850761034195,280,7066.168517085947,19.9
True,True,0.6,0.4,0.15,0.15,False,0.1,-29.338314829140526,428.1403602261785,-35.158677617764724,-0.4875850761034195,280,7066.168517085947,21.2
True,True,0.65,0.4,0.05,0.15,False,0.15,-34.804751678925804,427.63298485051945,-55.61094481422274,-0.6932173920114746,250,6519.52483210742,21.4
True,True,0.65,0.4,0.05,0.5,True,0.1,-36.42755383261712,427.9387164605998,-51.12940108218205,-0.683082656151085,238,6357.244616738288,19.6
True,True,0.65,0.4,0.05,0.5,True,0.15,-36.42755383261712,427.9387164605998,-51.12940108218205,-0.683082656151085,238,6357.244616738288,20.3
True,True,0.65,0.4,0.05,0.5,True,0.05,-36.42755383261712,427.9387164605998,-51.12940108218205,-0.683082656151085,238,6357.244616738288,20.7
True,True,0.65,0.4,0.1,0.25,True,0.05,-36.434066957617134,427.88110395614876,-51.12940108218205,-0.683249061151901,238,6356.593304238287,19.8
True,True,0.65,0.4,0.05,0.35,True,0.15,-36.436117582617136,427.8629649457751,-51.12940108218205,-0.6833014484711648,238,6356.3882417382865,19.0
True,True,0.65,0.4,0.05,0.3,True,0.15,-36.43701008261713,427.85507024695966,-51.12940108218205,-0.6833242485012679,238,6356.298991738287,21.1
True,True,0.65,0.4,0.1,0.15,True,0.05,-36.440585395117125,427.8234444594429,-51.12940108218205,-0.6834155802677104,238,6355.941460488288,19.5
True,True,0.65,0.4,0.05,0.25,True,0.1,-36.442598832617136,427.8056343948532,-51.12940108218205,-0.6834670108920706,238,6355.740116738287,19.6
True,True,0.65,0.4,0.05,0.25,True,0.05,-36.442598832617136,427.8056343948532,-51.12940108218205,-0.6834670108920706,238,6355.740116738287,20.1
True,True,0.65,0.4,0.05,0.25,True,0.15,-36.44416070761713,427.7918186719261,-51.12940108218205,-0.6835069055205194,238,6355.583929238287,20.9
True,True,0.65,0.4,0.05,0.3,True,0.05,-36.44416070761713,427.7918186719261,-51.12940108218205,-0.6835069055205194,238,6355.583929238287,19.8
True,True,0.65,0.4,0.05,0.3,True,0.1,-36.44416070761713,427.7918186719261,-51.12940108218205,-0.6835069055205194,238,6355.583929238287,20.4
True,True,0.65,0.4,0.05,0.35,True,0.05,-36.448485082617125,427.7535669764749,-51.12940108218205,-0.6836173555857169,238,6355.151491738287,20.1
True,True,0.65,0.4,0.05,0.35,True,0.1,-36.448485082617125,427.7535669764749,-51.12940108218205,-0.6836173555857169,238,6355.151491738287,21.7
True,True,0.65,0.4,0.05,0.15,True,0.15,-36.45916852011713,427.6590655519634,-51.12940108218205,-0.683890183308539,238,6354.083147988287,19.2
True,True,0.65,0.4,0.05,0.15,True,0.1,-36.46211695761713,427.63298485051945,-51.12940108218205,-0.6839654686045559,238,6353.788304238287,20.9
True,True,0.65,0.4,0.05,0.15,True,0.05,-36.46211695761713,427.63298485051945,-51.12940108218205,-0.6839654686045559,238,6353.788304238287,18.9
True,True,0.65,0.4,0.1,0.15,False,0.15,-36.62241886453123,427.8234444594429,-57.221727669725595,-0.7398911781643625,248,6337.758113546877,21.9
True,True,0.65,0.4,0.1,0.15,False,0.05,-36.62241886453123,427.9387164605998,-57.221727669725595,-0.7398911781643625,248,6337.758113546877,19.6
True,True,0.65,0.4,0.1,0.15,False,0.1,-36.62241886453123,427.9387164605998,-57.221727669725595,-0.7398911781643625,248,6337.758113546877,19.9
True,True,0.55,0.4,0.05,0.15,False,0.05,-37.629481449999886,428.1307268139334,-50.9484029840523,-0.6926495746386743,303,6237.0518550000115,19.0
True,True,0.55,0.4,0.05,0.15,False,0.1,-37.629481449999886,428.1307268139334,-50.9484029840523,-0.6926495746386743,303,6237.0518550000115,20.6
True,True,0.65,0.4,0.1,0.25,True,0.15,-38.37783742228505,427.88110395614876,-52.881253851830266,-0.7330233318804636,237,6162.216257771495,19.4
True,True,0.65,0.4,0.1,0.25,True,0.1,-38.37783742228505,427.88110395614876,-52.881253851830266,-0.7330233318804636,237,6162.216257771495,19.7
True,True,0.65,0.4,0.1,0.3,True,0.1,-38.37920382853505,427.86865100861246,-52.881253851830266,-0.7330596703544846,237,6162.079617146495,18.2
True,True,0.65,0.4,0.1,0.15,True,0.1,-38.38416414103504,427.8234444594429,-52.881253851830266,-0.733191576228741,237,6161.583585896496,20.2
True,True,0.65,0.4,0.1,0.15,True,0.15,-38.384886016035054,427.8168655437633,-52.881253851830266,-0.733210771249094,237,6161.511398396495,22.2
True,True,0.6,0.4,0.15,0.3,False,0.1,-38.69541811339851,428.20892192601053,-43.502718459440246,-0.7058670771141843,278,6130.458188660149,20.0
True,True,0.6,0.4,0.15,0.3,False,0.05,-38.69541811339851,428.20892192601053,-43.502718459440246,-0.7058670771141843,278,6130.458188660149,21.0
True,True,0.6,0.4,0.15,0.3,False,0.15,-38.69541811339851,428.17428863418303,-43.502718459440246,-0.7058670771141843,278,6130.458188660149,20.5
True,True,0.6,0.4,0.15,0.25,False,0.05,-39.011024352461,428.31930673266265,-43.837193552420906,-0.7151299866034186,278,6098.8975647539,20.9
True,True,0.6,0.4,0.15,0.25,False,0.15,-39.011024352461,428.31930673266265,-43.837193552420906,-0.7151299866034186,278,6098.8975647539,20.8
True,True,0.6,0.4,0.15,0.25,False,0.1,-39.011024352461,428.31930673266265,-43.837193552420906,-0.7151299866034186,278,6098.8975647539,19.5
True,True,0.6,0.4,0.15,0.35,False,0.05,-39.51948337359372,428.01122550983956,-44.24971651240573,-0.7270701946575886,278,6048.051662640628,19.1
True,True,0.6,0.4,0.15,0.35,False,0.15,-39.51948337359372,427.64741147275964,-44.24971651240573,-0.7270701946575886,278,6048.051662640628,19.1
True,True,0.6,0.4,0.15,0.35,False,0.1,-39.51948337359372,428.01122550983956,-44.24971651240573,-0.7270701946575886,278,6048.051662640628,21.3
True,True,0.6,0.4,0.15,0.15,True,0.15,-40.67951010589832,428.31930673266265,-43.917372364491094,-0.7443202156624472,262,5932.048989410167,19.6
True,True,0.6,0.4,0.15,0.25,True,0.15,-40.69125510589833,428.20892192601053,-43.917372364491094,-0.7446274100751323,262,5930.874489410167,20.9
True,True,0.6,0.4,0.15,0.3,True,0.15,-40.71229010589833,428.01122550983956,-43.917372364491094,-0.7451773935355968,262,5928.770989410167,19.8
True,True,0.6,0.4,0.15,0.5,True,0.15,-40.737335105898325,427.77584130527566,-43.917372364491094,-0.7458318970905761,262,5926.266489410167,20.4
True,True,0.6,0.4,0.15,0.35,True,0.15,-40.74387010589833,427.7144224281814,-43.917372364491094,-0.7460026184765328,262,5925.612989410167,20.4
True,True,0.65,0.4,0.15,0.25,True,0.05,-41.53459927765633,427.9263105053183,-53.04503147394337,-0.8345520724407604,247,5846.540072234367,20.8
True,True,0.65,0.4,0.1,0.5,True,0.05,-41.53805935578133,427.89327495015596,-53.04503147394337,-0.8346522603191848,247,5846.194064421867,19.6
True,True,0.65,0.4,0.15,0.3,True,0.05,-41.538950215156326,427.8847693520273,-53.04503147394337,-0.8346780537541081,247,5846.104978484367,18.4
True,True,0.65,0.4,0.1,0.3,True,0.05,-41.540638418281326,427.86865100861246,-53.04503147394337,-0.8347269310737502,247,5845.936158171868,20.6
True,True,0.65,0.4,0.15,0.15,True,0.05,-41.542346308906325,427.85234469617814,-53.04503147394337,-0.834776375790864,247,5845.765369109367,19.8
True,True,0.65,0.4,0.15,0.5,True,0.05,-41.546825215156325,427.809581744261,-53.04503147394337,-0.8349060310615118,247,5845.317478484368,19.8
True,True,0.65,0.4,0.15,0.35,True,0.05,-41.547204199531336,427.80596334063716,-53.04503147394337,-0.8349170010661939,247,5845.279580046867,18.0
True,True,0.65,0.4,0.1,0.35,True,0.05,-41.55405544953133,427.74055012188035,-53.04503147394337,-0.8351152937106112,247,5844.594455046867,19.3
True,True,0.6,0.4,0.05,0.3,False,0.15,-41.915370752871176,427.88613212741814,-48.95712834330488,-0.8603594069779521,276,5808.462924712882,20.5
True,True,0.6,0.4,0.05,0.3,False,0.1,-41.915370752871176,427.9314796533523,-48.95712834330488,-0.8603594069779521,276,5808.462924712882,19.4
True,True,0.6,0.4,0.05,0.25,False,0.15,-41.915370752871176,427.9314796533523,-48.95712834330488,-0.8603594069779521,276,5808.462924712882,18.9
True,True,0.6,0.4,0.05,0.25,False,0.1,-41.915370752871176,427.9953891199538,-48.95712834330488,-0.8603594069779521,276,5808.462924712882,21.5
True,True,0.6,0.4,0.05,0.3,False,0.05,-41.915370752871176,427.9314796533523,-48.95712834330488,-0.8603594069779521,276,5808.462924712882,19.5
True,True,0.6,0.4,0.05,0.25,False,0.05,-41.915370752871176,427.9953891199538,-48.95712834330488,-0.8603594069779521,276,5808.462924712882,20.2
True,True,0.7,0.4,0.1,0.25,True,0.05,-41.92398772667973,428.21366814375085,-47.63797117506871,-0.8624613559400177,213,5807.6012273320275,21.7
True,True,0.7,0.4,0.1,0.15,True,0.05,-41.94247632042972,428.0342987069729,-47.63797117506871,-0.8630128004237699,213,5805.752367957028,23.1
True,True,0.7,0.4,0.05,0.5,True,0.05,-41.95913882042973,427.872645350275,-47.63797117506871,-0.8635094842603043,213,5804.086117957027,23.5
True,True,0.7,0.4,0.05,0.25,True,0.05,-41.95936163292972,427.87048370655174,-47.63797117506871,-0.8635161240632936,213,5804.063836707028,20.3
True,True,0.7,0.4,0.05,0.25,True,0.1,-41.95936163292972,427.87048370655174,-47.63797117506871,-0.8635161240632936,213,5804.063836707028,19.1
True,True,0.7,0.4,0.05,0.3,True,0.1,-41.95979757042972,427.8662544036149,-47.63797117506871,-0.8635291148367933,213,5804.020242957028,22.3
True,True,0.7,0.4,0.05,0.3,True,0.05,-41.95979757042972,427.8662544036149,-47.63797117506871,-0.8635291148367933,213,5804.020242957028,20.3
True,True,0.7,0.4,0.05,0.5,True,0.1,-41.96025288292973,427.8618371316586,-47.63797117506871,-0.8635426827732471,213,5803.974711707027,18.9
True,True,0.7,0.4,0.05,0.35,True,0.05,-41.96132335167973,427.8514518433359,-47.63797117506871,-0.8635745810321273,213,5803.867664832027,21.2
True,True,0.7,0.4,0.05,0.35,True,0.1,-41.96132335167973,427.8514518433359,-47.63797117506871,-0.8635745810321273,213,5803.867664832027,21.4
True,True,0.7,0.4,0.05,0.15,True,0.05,-41.964801164179725,427.81771140435063,-47.63797117506871,-0.8636782062935987,213,5803.519883582027,20.6
True,True,0.7,0.4,0.05,0.15,True,0.1,-41.964801164179725,427.81771140435063,-47.63797117506871,-0.8636782062935987,213,5803.519883582027,21.4
True,True,0.6,0.4,0.1,0.35,False,0.05,-42.24425503226556,428.03011639629085,-46.59996701929129,-0.7927518929053541,282,5775.574496773444,21.3
True,True,0.6,0.4,0.1,0.35,False,0.15,-42.24425503226556,428.11305772610825,-46.59996701929129,-0.7927518929053541,282,5775.574496773444,21.0
True,True,0.6,0.4,0.1,0.35,False,0.1,-42.24425503226556,428.03011639629085,-46.59996701929129,-0.7927518929053541,282,5775.574496773444,20.1
True,True,0.6,0.4,0.15,0.5,False,0.05,-42.331828531796816,427.7144224281814,-46.72735239485616,-0.7974353581673839,275,5766.817146820318,20.5
True,True,0.6,0.4,0.15,0.5,False,0.1,-42.331828531796816,427.7144224281814,-46.72735239485616,-0.7974353581673839,275,5766.817146820318,20.6
True,True,0.6,0.4,0.15,0.5,False,0.15,-42.331828531796816,427.7144224281814,-46.72735239485616,-0.7974353581673839,275,5766.817146820318,19.2
